Province,City,MPG_ALL,MPG_HDT,MPG_MDT,MPG_LDT,MPG_Mpv,MPG_Car,MPG_Other,AvgMilesPerVehicle_All,AvgMilesPerVehicle_HDT,AvgMilesPerVehicle_MDT,AvgMilesPerVehicle_LDT,AvgMilesPerVehicle_Mpv,AvgMilesPerVehicle_Car,AvgMilesPerVehicle_Other,GeographyCentroid
Quebec,Saint-Léonard-de-Portneuf,10.96,6.03,11.84,16.33,14.61,,6.45,73.96,64.3,26.63,40.9,225.78,,50.9,POINT(-71.9877893739085 46.9151078438699)
Quebec,Saint-Magloire,10.15,5.76,11.72,16.19,16.05,30.55,6.5,63.02,48.47,34.85,263.42,111.15,30.27,33.62,POINT(-70.3011221721157 46.5867064831287)
Quebec,Saint-Majorique-de-Grantham,10.44,6.35,11.1,16.34,12.45,44.01,11.91,27.57,22.94,28.27,25.96,64.97,175.25,15.29,POINT(-72.5873225783221 45.9316238684013)
Quebec,Saint-Malachie,12.13,6.52,12.54,16.67,17.59,32.34,7.89,69.86,44.67,203.7,51.55,199.43,11.35,28.57,POINT(-70.7415704086258 46.534687467579)
Quebec,Saint-Malo,6.39,4.78,11.22,15.29,24.29,,5.1,124.2,143.27,20.39,51.04,85.06,,112.91,POINT(-71.508067434929 45.1997587784025)
Quebec,Saint-Marc-de-Figuery,7.81,5.81,8.89,14.48,12.1,29.3,7.64,164.53,157.95,144.81,134.53,278.66,63.25,184.99,POINT(-78.0382566838198 48.4661685902899)
Quebec,Saint-Marc-des-Carrières,8.71,5.77,10,14.52,19.86,35.06,4.78,39.55,39.87,24.55,22.54,86.56,30.39,25.71,POINT(-72.0414214588901 46.6759132456033)
Quebec,Saint-Marc-du-Lac-Long,9.39,6.17,11.36,11.35,19.62,,7.03,98.1,46.84,174.58,390.16,90.73,,24.64,POINT(-68.8829324985011 47.3915030241322)
Quebec,Saint-Marc-sur-Richelieu,12.78,5.32,12.22,15.79,17.69,39.54,8.93,50.62,43.57,14.83,65.05,87.5,44.9,20.04,POINT(-73.227082134586 45.685687299658)
Quebec,Saint-Marcel,11.77,6.12,11.27,16.79,25.45,,6.91,57.19,49.98,20.84,38.86,163.44,,80.87,POINT(-70.0788504920252 46.9055727508281)
Quebec,Saint-Marcel-de-Richelieu,9.6,5.45,11.05,16.71,14.78,,6.47,26.19,24.68,7.19,23.53,53.38,,17.91,POINT(-72.893620299068 45.8559303151388)
Quebec,Saint-Marcellin,11.93,5.81,10.26,15.91,18.37,,6.95,47.02,34.26,19.17,35.14,114.58,,98.96,POINT(-68.2859240196687 48.3374583214316)
Quebec,Saint-Martin,6.51,5.21,8.78,15.78,16.69,39,4.62,187.12,177.77,89.21,102.25,267.24,24.41,342.87,POINT(-70.6549908661845 45.955746052602)
Quebec,Saint-Mathias-sur-Richelieu,13.73,6.56,11.74,16.13,17.1,36.82,8.86,42.65,37.05,18.23,45.49,63.79,132.15,26.99,POINT(-73.2250064215936 45.4827851605576)
Quebec,Saint-Mathieu,8.13,6.64,11.05,14.87,18.87,39.75,6.34,35.95,36.37,18.19,32.94,29.83,24.47,44.84,POINT(-73.5344112235502 45.313829498296)
Quebec,Saint-Mathieu-d'Harricana,7.51,5.66,8.86,15.13,17.51,25.19,6.99,102.32,113.97,69.59,78.62,40.25,34.18,99.79,POINT(-78.1769070750517 48.4683322619562)
Quebec,Saint-Mathieu-de-Beloeil,8.26,6.38,11.09,15.72,18.05,37.69,6.76,114.41,138.78,47.21,64.82,87.14,60.1,95.95,POINT(-73.2528881001333 45.6054161664872)
Quebec,Saint-Mathieu-de-Rioux,13.81,6.52,8.12,11.71,14.88,,,88.86,24.57,7.53,89.73,251.63,,,POINT(-68.9635194363764 48.1693355663816)
Quebec,Saint-Mathieu-du-Parc,14.05,7.12,10.16,15.04,16.32,,7.2,29.2,25.65,22.03,16.76,88.87,,19.23,POINT(-72.9528118705142 46.6401332880981)
Quebec,Saint-Maurice,8.34,6.28,10.44,16.75,20.38,40.16,6.51,38.71,43.32,26.25,25.78,35.71,55.13,26.36,POINT(-72.5308842176073 46.4798678492998)
Quebec,Saint-Maxime-du-Mont-Louis,8.9,6.45,8.75,14.55,16.9,33.99,7.75,96.72,114.2,115.38,65.02,86.83,30.99,84.06,POINT(-65.6279603671416 49.1926335864293)
Quebec,Saint-Michel,9.55,6.68,11.69,15.41,17.63,41.07,6.09,65.96,58.8,63.74,72.47,75.44,109.56,82.21,POINT(-73.5763371337803 45.2316703666435)
Quebec,Saint-Michel-de-Bellechasse,7.81,6.49,10.55,15.57,20.79,39.39,6.9,96.86,117.17,47.54,55.17,68.5,44.81,50.32,POINT(-70.8910741067301 46.8538548222584)
Quebec,Saint-Michel-des-Saints,8.96,4.89,11.44,17.68,18.42,,4.84,155.91,215.16,49.5,75.34,207.36,,120.02,POINT(-73.8776083287429 46.7010684049302)
Quebec,Saint-Michel-du-Squatec,8.4,5.73,10.38,14.62,13.35,,4.88,102.7,101.55,98.99,93.3,141.58,,74.81,POINT(-68.7333949533661 47.8383621128821)
Quebec,Saint-Modeste,10.35,6.26,,14.97,17.31,,8.04,45.18,22.93,,114.53,296.71,,11.91,POINT(-69.3785129447487 47.8138573255083)
Quebec,Saint-Moïse,8.59,6.15,9.01,15.2,17.6,42.84,7.15,90.88,93.96,103.55,99.03,85.92,18.95,59.24,POINT(-67.8492417889255 48.530319618027)
Quebec,Saint-Narcisse,10.22,5.63,11.03,18.13,18.72,38.39,5.23,74.89,71.64,42.13,72.67,102.78,32.31,97.32,POINT(-72.5142007166097 46.5762827278499)
Quebec,Saint-Narcisse-de-Beaurivage,12.02,6.47,10.01,20.4,17.63,,7.05,51.69,29.73,25.11,35.99,226.32,,32.64,POINT(-71.2545918744704 46.4932398255252)
Quebec,Saint-Narcisse-de-Rimouski,11.21,5.98,9.47,14.64,17.17,45.92,7.78,109.04,87.55,84.13,102.72,218.66,38.65,155.93,POINT(-68.4626627865528 48.2494898014968)
Quebec,Saint-Nazaire,9.83,5.79,10.46,13.53,15.4,53.92,9.56,105.92,83.67,252.06,111.37,257.95,11.1,60.69,POINT(-71.5346507476018 48.5882091571783)
Quebec,Saint-Nazaire-d'Acton,7.74,6.46,10.82,15.99,19.25,38.74,6.85,43.86,53.21,15.89,21.44,25.18,35.39,35.88,POINT(-72.6260250239226 45.747715665134)
Quebec,Saint-Nazaire-de-Dorchester,15.23,6.52,12.6,14.92,17.27,,8.12,49.28,10.86,60.72,27.32,129.73,,14.14,POINT(-70.6460984291863 46.5503937795771)
Quebec,Saint-Norbert,9.3,5.62,11.82,13.85,21.37,34.09,6.41,92.92,120.96,21.76,40.52,75.78,67.98,84.53,POINT(-73.3189529760754 46.1837097517712)
Quebec,Saint-Norbert-d'Arthabaska,12.45,6.14,11.22,13.17,17.81,35.35,8.82,61.62,32.22,42.09,47.12,222.42,8.98,33.52,POINT(-71.8142846113663 46.0864765953951)
Quebec,Saint-Noël,13.52,6.14,8.39,15.07,15.95,,7.16,30.73,10.77,10,29.98,98.94,,10.4,POINT(-67.8285046772342 48.5954928078615)
Quebec,Saint-Nérée-de-Bellechasse,11.33,6.81,12.36,13.47,18.59,,7.41,100.82,91.14,90.42,109.56,108.4,,102.2,POINT(-70.7096973929274 46.7088023959258)
Quebec,Saint-Octave-de-Métis,11.81,5.53,11.04,13.03,21.9,,4.07,30.46,14.65,29.55,42.06,67.61,,59.66,POINT(-68.0444296223304 48.6040271238728)
Quebec,Saint-Odilon-de-Cranbourne,9.55,6.3,10.65,15.49,15.79,41.2,5.45,67.53,59.21,28.7,41.7,188.36,39.29,42.37,POINT(-70.6635489901553 46.351705493235)
Quebec,Saint-Omer,9.9,,,15.06,,,,50.72,,,10.13,,,,POINT(-69.7230726139315 47.0575579866003)
Quebec,Saint-Onésime-d'Ixworth,11.1,5.74,10.28,17.41,,,,40.29,25.65,5.47,27.7,,,,POINT(-69.9208552799304 47.2959905094609)
Quebec,Saint-Ours,11.29,6.15,11.81,16.43,15.74,37.1,7.21,49.94,33.87,16.64,71.51,130.31,17.92,20.75,POINT(-73.146585285828 45.9552920564987)
Quebec,Saint-Pacôme,7.36,6.38,10.46,15.42,20.49,39.47,6.9,35.3,42.99,13.26,16.44,24.12,13.97,18.56,POINT(-69.9453939946069 47.4088837529864)
Quebec,Saint-Pamphile,7.08,5.5,,17.34,18.27,,6.11,285.39,355.06,,50.58,306.88,,132.26,POINT(-69.8082094369819 46.9634596041365)
Quebec,Saint-Pascal,7.41,6.37,10.58,15.36,20.69,39.46,6.88,88.85,106.21,30.84,44.59,78.01,40.88,48.54,POINT(-69.7827544233303 47.5265322258342)
Quebec,Saint-Patrice-de-Beaurivage,11.61,6.35,10.06,18.84,19.11,38.96,5.4,34.85,25.65,13.66,28.19,75.32,66.8,67.97,POINT(-71.2606593355938 46.422420023093)
Quebec,Saint-Patrice-de-Sherrington,8.09,6.89,11.32,15.05,17.98,41.53,6.5,88.59,94.29,40.17,70.17,58.67,81.37,95.58,POINT(-73.5257512683945 45.1556986191115)
Quebec,Saint-Paul,9.91,6.33,11.38,15.17,15.4,36.44,6.95,30.43,23.86,15.4,27.08,100.54,18.51,19.27,POINT(-73.4154026829773 45.9581150228098)
Quebec,Saint-Paul-d'Abbotsford,9.9,6.12,11.45,15.86,18.85,41.46,7.17,72.09,72.89,22.02,73.48,88.01,107.6,60.91,POINT(-72.879637657472 45.4331309772214)
Quebec,Saint-Paul-de-Montminy,10.18,5.63,11.88,16.42,18.7,39.3,6.54,58.67,49.69,56.07,78.34,100.27,39.43,34.81,POINT(-70.3145518909291 46.7339431868279)
Quebec,Saint-Paul-de-l'Île-aux-Noix,15.04,6.49,10.93,18.26,19.92,38.66,8.08,45.65,35.2,19.35,60.19,90.03,16.71,21.83,POINT(-73.2953702119397 45.1297665633957)
Quebec,Saint-Paulin,10,5.86,9.96,14.38,18.1,39.16,6.24,65.03,76.29,60.31,46.58,76.72,85.67,41.94,POINT(-73.0338000018085 46.4271685717847)
Quebec,Saint-Philibert,10.35,6.5,8.12,14,15.53,,7.74,37.46,27.3,14.87,19.09,104.44,,39.12,POINT(-70.5452539098599 46.1379530060839)
Quebec,Saint-Philippe,8.41,6.67,10.76,15,19.02,39.23,6.37,55.95,62.34,26.27,42.35,36.03,25.43,60.78,POINT(-73.4586095756811 45.3400927013269)
Quebec,Saint-Philippe-de-Néri,7.43,6.37,10.46,15.49,21.15,39.46,6.89,111.41,136.86,41.18,49.55,67.1,54.65,61.84,POINT(-69.8817043422727 47.4674658084698)
Quebec,Saint-Philémon,12.48,6.04,12.28,15.88,18.98,30.5,8.41,63.29,39.93,47.77,86.87,142.24,20.4,28.56,POINT(-70.4355435580994 46.6616216678703)
Quebec,Saint-Pie,9.64,6.05,11.02,15.47,21.68,41.42,6.27,95.32,97.04,26.14,80.14,112.16,192.3,96.51,POINT(-72.897927589142 45.5129597181286)
Quebec,Saint-Pie-de-Guire,8.97,6.15,11.29,15.75,10.16,41.77,10.37,15.41,9.35,11.27,20.22,109.98,6.03,20.36,POINT(-72.7452967483987 45.9916680997954)
Quebec,Saint-Pierre,12.24,7.01,11.38,14.12,14.12,33.97,7.99,5.74,2.22,2.25,5.91,18.19,1.43,1.85,POINT(-73.4824448406991 46.0127634238854)
Quebec,Saint-Pierre-Baptiste,7.7,6.28,10.68,14.89,18.16,40.03,5.8,26.58,23.79,16.27,20.46,63.61,20.82,34.03,POINT(-71.6086433358081 46.2126122695418)
Quebec,Saint-Pierre-de-Broughton,8.87,6.2,9.76,18.19,15.79,40.89,6.22,42.4,31,17.03,33.68,147.25,21.77,64.79,POINT(-71.1958151972599 46.2484210577934)
Quebec,Saint-Pierre-de-Lamy,9.49,6.19,9.46,14.87,15.91,,6.15,5.43,4.79,4.88,6.61,9.7,,3.23,POINT(-68.9927864864416 47.7847542816429)
Quebec,Saint-Pierre-de-l'Île-d'Orléans,11.1,6.52,11.88,15.96,16.47,34.32,7.49,48.41,43.37,107.72,38.09,80.32,8.01,26.02,POINT(-71.0602041462169 46.8944362266083)
Quebec,Saint-Pierre-de-la-Rivière-du-Sud,7.71,6.48,10.36,15.72,20.6,39.62,6.92,47.92,58.04,19.91,27.75,33.97,24.06,24.41,POINT(-70.596433451491 46.8892426210623)
Quebec,Saint-Pierre-les-Becquets,10.92,6.45,11.04,16.63,16.32,38.23,5.33,46.37,25.53,28.2,35.87,179.41,3.71,270.23,POINT(-72.1848931854928 46.4740479794883)
Quebec,Saint-Placide,11.06,6.86,11.05,14.83,24.92,31.14,9.33,33.61,30.43,11.2,38.49,68.66,8.12,35.96,POINT(-74.1959405696481 45.5423950585197)
Quebec,Saint-Polycarpe,10.33,5.83,10.77,14.62,14.57,,6.04,47.05,33.43,34.94,58.47,90.42,,47.98,POINT(-74.3222670551904 45.3032194663854)
Quebec,Saint-Prime,7.05,5.55,10.41,14,9.87,39.57,6.38,176.85,181.7,202.41,134.2,466.05,22.81,101.46,POINT(-72.3953997426218 48.5811386528597)
Quebec,Saint-Prosper,7.09,5.39,9.04,14.91,17.38,40.77,5.16,154.97,160.93,64.38,60.85,238.17,46.21,175.68,POINT(-70.4833634094461 46.2095508215439)
Quebec,Saint-Prosper-de-Champlain,12.1,6.27,11.17,17.22,19.14,39.42,5.93,33.17,27.77,17.1,31.42,86.19,15.23,12.44,POINT(-72.3020082964307 46.6348283542477)
Quebec,Saint-Raphaël,11.48,6.9,11.65,16,20.4,39.16,7.27,71.08,64.02,76.28,66.91,115.81,36.4,67.02,POINT(-70.7376689086419 46.7889337977699)
Quebec,Saint-Raymond,9.36,5.78,11.09,15.51,17.08,34.75,5.02,148.54,153.75,85.51,97.89,235.17,88.57,154.36,POINT(-71.8590371144025 46.9916319397205)
Quebec,Saint-René,11.89,5.55,,12.01,14.43,,,71.29,30.62,,43.94,152.78,,,POINT(-70.5978983958673 46.0058933337372)
Quebec,Saint-René-de-Matane,8.78,6.05,,13.3,18.75,,4.74,83.2,70.08,,98.26,89.13,,78.21,POINT(-67.2871077130042 48.7319732433134)
Quebec,Saint-Robert,8.84,6.01,10.68,16.06,20.53,36.33,6.92,38.07,39.83,16.76,36.12,60.23,13.4,20.17,POINT(-72.9966777000511 45.9752811331171)
Quebec,Saint-Robert-Bellarmin,9.11,5.85,,13.97,11.81,,4.76,47.21,23.61,,19.86,189.5,,48.06,POINT(-70.5270887102801 45.7405306539659)
Quebec,Saint-Roch-Ouest,10.64,6.53,11.3,16.57,20.62,35.97,7.24,37.1,36.02,26.05,40.33,37.76,30.71,40.49,POINT(-73.661496099751 45.8605381557598)
Quebec,Saint-Roch-de-Mékinac,7.58,5.72,11.49,15.29,20.18,40.88,5.35,113.19,123.92,141.66,84.08,61.8,31.04,95.27,POINT(-72.7797243389219 46.8163082518202)
Quebec,Saint-Roch-de-Richelieu,9.37,6.11,9.99,15.55,18.46,38.11,7.91,67.75,74.61,45.01,65.74,64.15,51.07,43.57,POINT(-73.1686917392536 45.8999922708016)
Quebec,Saint-Roch-de-l'Achigan,10.6,6.51,11.27,16.11,20.75,35.96,7.25,50.77,45.06,31.33,55.76,66.39,31.17,69.44,POINT(-73.6076359449862 45.8454739246959)
Quebec,Saint-Roch-des-Aulnaies,7.39,6.38,10.48,15.42,19.67,39.46,6.94,162.49,202.32,57.59,70.4,81.12,79.56,92.98,POINT(-70.1621723708645 47.2906831904502)
Quebec,Saint-Romain,6.55,5.43,11.51,16.25,16.7,37.38,5.2,83.42,85.44,15.38,15.23,134.51,7.36,105.44,POINT(-71.0836585837674 45.7583564653121)
Quebec,Saint-Rosaire,9.62,6.34,10.78,17.26,17.86,39.04,6.82,56.45,53.78,92.45,41,110.6,152.88,31.32,POINT(-72.0267168813457 46.1606166618477)
Quebec,Saint-Rémi,9.08,6.82,11.08,14.98,18.17,40.4,5.89,143.45,143.62,117.13,112.68,113.52,95.72,227.86,POINT(-73.6337957239797 45.2545181931917)
Quebec,Saint-Rémi-de-Tingwick,13.56,5.84,11.92,16.6,16.92,,6.41,47.19,22.27,24.18,12,203.72,,14.69,POINT(-71.8293835191691 45.8697022457956)
Quebec,Saint-Samuel,8.8,6.39,10.6,16.21,17.67,39.24,6.84,42.87,44.66,21.23,34.55,61.26,67.51,29.23,POINT(-72.2093075239892 46.0605828782065)
Quebec,Saint-Sauveur,9.78,6.43,10.36,15.69,19.14,36.83,7.5,34.94,29.02,105.63,30.23,25.17,15.26,39.86,POINT(-74.1906999500857 45.8754360764816)
Quebec,Saint-Simon,7.84,6.41,10.57,15.91,19.62,38.43,6.86,140.4,175.86,45.88,69.93,69.48,99.33,116.3,POINT(-72.8462961920768 45.7189441541399)
Quebec,Saint-Simon-les-Mines,8.31,6.08,10.01,16.12,16.18,39.95,5.59,9.91,9.13,6.85,7.47,21.26,4.24,9.95,POINT(-70.6637673905808 46.2132978469187)
Quebec,Saint-Siméon,8.36,5.87,10.61,15.01,15.27,36.25,6.77,100.92,111.92,70.83,66.16,120.27,77.06,88.42,POINT(-69.9235964221638 47.9123960052087)
Quebec,Saint-Sixte,12.26,7.3,10.93,15.63,13.11,44.84,8.52,44.51,20.77,17.63,72.39,121.15,8.72,17.17,POINT(-75.1979744270645 45.6941992865969)
Quebec,Saint-Stanislas,10.74,6.29,10.84,17.45,15.8,40.03,6.93,42.61,36.45,47.93,45.84,83.28,17.05,19.28,POINT(-72.1889833823096 49.0490505415806)
Quebec,Saint-Stanislas-de-Kostka,10.75,6.87,10.68,14.84,16.83,35.38,6.97,54.99,42.69,29.1,90.45,89.88,27.11,61.27,POINT(-74.1109840212201 45.1820112477304)
Quebec,Saint-Sulpice,9.18,6.43,10.94,16.38,21.47,38.87,6.72,50.08,59.57,27.83,32.64,34.24,59.35,40.04,POINT(-73.3589836279713 45.8266088427462)
Quebec,Saint-Sylvestre,12.69,6.38,10.34,18.74,18.47,38.43,4.85,35.47,23.05,14.23,32.25,82.07,92.7,49.72,POINT(-71.2155576181267 46.3530452355758)
Quebec,Saint-Sylvère,10.05,6.1,11.61,14.24,16.42,35.24,7.56,30.84,20.51,23.92,38.89,102.76,8.22,22.72,POINT(-72.2290231190886 46.2345054476263)
Quebec,Saint-Sébastien,9.78,6.21,11.49,15.05,22.06,39.51,6.26,85.06,83.79,24.45,44.77,164.08,183.78,79.91,POINT(-73.1361899183615 45.1476155762911)
Quebec,Saint-Séverin,12.06,6.21,11.53,17.73,15.91,36.9,4.75,30.04,20.24,26.28,51.52,38.92,10.53,26.61,POINT(-71.0648458877619 46.3300529060939)
Quebec,Saint-Tharcisius,9.12,6.07,,15.06,19.16,,5.85,41.9,37.23,,45.04,48.88,,24.67,POINT(-67.3207005556531 48.5423099716037)
Quebec,Saint-Thomas,10.14,6.49,11.38,15.9,18.19,35.31,7.3,64.18,61.91,36.06,52.98,113.7,64.48,61.87,POINT(-73.3326993510804 46.0209980364227)
Quebec,Saint-Thomas-Didyme,5.92,4.76,10.12,19.03,9.44,,4.9,374,439.52,255.89,74.29,401.94,,103.59,POINT(-72.7475623238785 48.946023390058)
Quebec,Saint-Thuribe,10.86,5.94,11.04,14.99,19.42,36.85,5.76,10.31,7,1.96,2.39,64.03,2.35,2.98,POINT(-72.1907574130463 46.7208022013139)
Quebec,Saint-Théodore-d'Acton,9.19,6.11,11.26,16.25,13.46,46.09,6.86,43.24,40.38,25.21,26.95,119.62,61.43,21.78,POINT(-72.5717650188682 45.6935650934447)
Quebec,Saint-Théophile,5.81,5.12,9.11,16.46,17.7,,4.59,386.26,385.32,57.7,63.6,329.58,,679.3,POINT(-70.4113019158954 45.9193709056946)
Quebec,Saint-Tite,10.36,6.2,11.35,14.74,17.09,40.87,6.85,51.16,36.22,72.21,94.09,75.44,14.54,29.22,POINT(-72.5611065540207 46.7305927790238)
Quebec,Saint-Tite-des-Caps,9.3,5.67,11.16,14.85,18.46,36.85,6.48,134.68,140.27,134.44,125.81,98.62,204.23,120.79,POINT(-70.7595286043749 47.1968496803905)
Quebec,Saint-Télesphore,10.04,5.48,10.77,16.08,11.1,,6.98,51.55,53.65,26.71,51,84.7,,42.5,POINT(-74.3967096948556 45.2838590625414)
Quebec,Saint-Ubalde,9.44,5.97,11.81,14.66,17.14,37.06,5.82,64.73,61.33,49.18,44.86,185.46,47.65,35,POINT(-72.2729234001054 46.7847344211248)
Quebec,Saint-Ulric,9.41,6.22,9.46,14.12,19.65,32.9,6.69,98,91.35,141.09,108.18,141.3,28.11,74.26,POINT(-67.6897420531829 48.7519876625911)
Quebec,Saint-Urbain,10.24,5.69,10.91,15.92,20.35,37.19,6.11,43.64,37.05,27.92,39.29,100.28,100.71,41.67,POINT(-70.5813630640315 47.6010487049917)
Quebec,Saint-Urbain-Premier,9.53,6.99,11.72,14.81,13.58,35.02,7.23,49.34,40.04,78.82,48.02,86.74,19.64,55.46,POINT(-73.733924112462 45.2096464461252)
Quebec,Saint-Valentin,16.02,6.35,11.52,18.5,20.06,37.71,7.49,26.77,14.22,7.99,43.47,61.81,5.22,7.18,POINT(-73.3346181383689 45.1377253191968)
Quebec,Saint-Vallier,7.78,6.49,10.59,15.64,20.9,39.61,6.91,96.13,115.84,42.53,55.86,73.52,47.8,47.96,POINT(-70.7985115720452 46.8707687518315)
Quebec,Saint-Valère,9.08,6.48,10.72,16.39,17.37,39.2,6.81,47.9,45.83,33.1,37.84,111.71,69.79,34.51,POINT(-72.0956907951626 46.0766067227013)
Quebec,Saint-Valérien,13.09,6.62,10.8,12.05,16.42,38.69,,91.24,25.62,16.61,125.81,152.58,18.54,,POINT(-68.6131311559406 48.2998955898914)
Quebec,Saint-Valérien-de-Milton,9.56,6.17,10.9,16.21,22.59,38.5,6.7,56.64,58.07,20.75,42.1,125.23,18.35,27.17,POINT(-72.7059374727955 45.5668567656462)
Quebec,Saint-Venant-de-Paquette,5.45,4.5,11.64,18.69,23.32,,4.84,120.13,164.71,9.04,13.43,65.89,,53.18,POINT(-71.4915127901599 45.1331188758435)
Quebec,Saint-Vianney,8.74,6.08,,14.91,17.61,,5.66,57.32,51.53,,64.42,51.5,,35.46,POINT(-67.4144499656337 48.6232481691485)
Quebec,Saint-Victor,7.8,5.93,10.78,17.19,16.98,40.94,5.45,59.29,53.98,17.25,41.48,156.19,19.94,57.91,POINT(-70.9178924056345 46.1444309756775)
Quebec,Saint-Wenceslas,7.96,6.22,10.39,14.91,20.15,39.03,6.71,88.61,92.43,72.96,72.7,86.38,48.1,82.84,POINT(-72.320724734359 46.1675098967325)
Quebec,Saint-Zacharie,5.36,4.92,,15.78,12.38,,4.64,250.25,174.91,,39.79,546.67,,729.55,POINT(-70.3511278252881 46.1040158470054)
Quebec,Saint-Zotique,7.66,6.93,10.22,14.39,19.67,28.15,6.6,126.1,160.38,23.51,45.48,33.06,36.59,85.16,POINT(-74.2785623854921 45.2476058377438)
Quebec,Saint-Zénon,8.94,5.12,11.41,18.33,18.61,,4.85,297.08,368.33,103.97,74.41,505.03,,298.48,POINT(-73.734005833906 46.5339911696852)
Quebec,Saint-Zénon-du-Lac-Humqui,18.08,6.48,,17.01,23.66,,,32.03,12.68,,29.19,141.54,,,POINT(-67.6028130662431 48.3038810645035)
Quebec,Saint-Zéphirin-de-Courval,8.8,5.77,11.12,16.18,16.56,40.18,6.95,42.06,39.37,13.53,33.17,107.95,30.46,31.61,POINT(-72.6060954403416 46.0574563161613)
Quebec,Saint-Édouard,8.21,6.8,11.32,15.22,19.52,41.99,6.4,52.23,51.54,32.62,50.6,50.8,64.62,60.08,POINT(-73.5093242069473 45.2366772977235)
Quebec,Saint-Édouard-de-Fabre,8.85,6.26,10.79,15.01,12.36,,8.82,102.05,88.94,36.34,61.75,258.86,,105.83,POINT(-79.355123851976 47.1852840531841)
Quebec,Saint-Édouard-de-Lotbinière,13.05,6.86,11.64,16.3,23.54,,5.6,40.88,18.88,37.81,83.73,204.09,,9.99,POINT(-71.8081699694285 46.5629690320222)
Quebec,Saint-Édouard-de-Maskinongé,9.1,5.76,10.54,15.48,19.5,38.45,5.16,27.18,32.9,11,17.56,23.7,37.7,43.43,POINT(-73.1618468596621 46.32966832707)
Quebec,Saint-Élie-de-Caxton,11.13,6.52,12.13,16.77,16.33,,6.38,25.32,25.62,18.71,18.77,82.44,,19.95,POINT(-72.9912668153722 46.5184466089963)
Quebec,Saint-Éloi,8.82,6.2,10.64,15.61,22.67,40.22,7.64,5.13,3.73,2.75,3.56,37.44,1.04,1.35,POINT(-69.1954771988369 48.0320562347765)
Quebec,Saint-Émile-de-Suffolk,9.97,5.28,10.76,16.31,21.17,47.97,8.52,41.41,69.7,9,34.39,26.37,7.92,10.79,POINT(-74.9202715865868 45.9449066699502)
Quebec,Saint-Éphrem-de-Beauce,7.46,5.92,9.95,17.27,16.76,41.14,5.68,140.4,137.72,39.51,83.91,175.22,192.31,211.01,POINT(-70.9373969832473 46.0515937327604)
Quebec,Saint-Épiphane,13.23,5.82,,19.13,18.91,,8.45,74.33,37.65,,48.21,338.55,,50.73,POINT(-69.304203460319 47.9027428670975)
Quebec,Saint-Étienne-de-Beauharnois,12.14,6.48,10.93,14.51,18.38,40.72,6.43,24.97,17.84,19.37,37.39,48.59,46.88,13.91,POINT(-73.9006954484815 45.2348973161586)
Quebec,Saint-Étienne-de-Bolton,8.68,6.46,10.93,16.1,19.67,38.37,6.26,42.68,44.06,34.64,40.06,43.7,19.03,36.44,POINT(-72.3703143211361 45.2633160190957)
Quebec,Saint-Étienne-des-Grès,8.97,5.97,10.81,15.54,16.62,31.41,6,108.99,102.96,80.5,118.17,175.1,76.72,87.18,POINT(-72.7758791870024 46.4178220522714)
Quebec,Saint-Évariste-de-Forsyth,6.69,5.48,10.03,16.38,16.66,38.69,5.24,67.91,63.95,16.97,43.99,96.65,6.73,104.09,POINT(-70.9877200120495 45.9452912457243)
Quebec,Sainte-Adèle,9.65,6.38,10.15,15.85,18.56,37.14,7.47,136.46,139.74,132.47,134.31,144.04,53.29,111.57,POINT(-74.1230017272087 45.967956862558)
Quebec,Sainte-Agathe-de-Lotbinière,12.49,6.16,11.38,19.44,16.71,39.36,5.35,52.52,33.66,29.35,34.45,173.79,94.14,39.47,POINT(-71.421972286843 46.3730405597902)
Quebec,Sainte-Agathe-des-Monts,9.23,6.36,10.59,16.07,19.14,36.57,7.35,112.4,123.45,75.6,102.57,102.31,40.5,97.19,POINT(-74.3051920420365 46.0713300334539)
Quebec,Sainte-Angèle-de-Monnoir,9.03,6.46,10.94,16.48,21.66,38.03,6.23,95.89,109.12,40.71,68.97,64.67,88.34,91.83,POINT(-73.0983124337358 45.392317785915)
Quebec,Sainte-Angèle-de-Mérici,8.89,6.14,9.05,15.13,17.67,38.8,7.01,93.66,91.28,99.65,107.16,126.79,20.19,64.41,POINT(-68.0781087344077 48.5132648433538)
Quebec,Sainte-Angèle-de-Prémont,10.18,5.8,9.89,14.02,17.42,39.18,5.45,32.06,30.99,19.2,22.41,19.91,74.17,66.62,POINT(-73.0649150847692 46.3740196048891)
Quebec,Sainte-Anne-de-Beaupré,9.38,5.7,11.3,14.88,17.14,37.03,6.73,54.44,63.12,60.77,45.1,29.64,42.41,43.08,POINT(-70.9681837424311 47.0604625376423)
Quebec,Sainte-Anne-de-Bellevue,9.26,6.85,11.34,14.7,21.36,34.73,6.62,64.12,71.68,38.32,60.12,47.81,26.34,46.66,POINT(-73.9328177125995 45.4261616593396)
Quebec,Sainte-Anne-de-Sabrevois,13.81,6.27,12.14,15.75,20.49,39.07,9.82,44.19,23.01,24.15,87.37,102.44,54.87,27.85,POINT(-73.2148834112923 45.2183623720088)
Quebec,Sainte-Anne-de-Sorel,11.48,7.49,11.28,14.54,9.74,34.18,7.83,20.72,8.89,13.19,10.24,62.1,32.83,9.57,POINT(-73.0250884476404 46.0683369639691)
